State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KY,Johnson," ""21115""",5,Population (persons) 1/,Number of persons,17720,17664,18376,19498,19563,19872,20954,22284,23080,23764,24038,24489,24655,24865,25406,25444,25350,24905,24232,23733,23221,23284,23302,23464,23763,23710,23881,23815,23775,23703,23719,23315,23230,23156,23138,23229,23332,23382,23354,23256,23220,23385,23417,23403,23458,23252,23128,22858,22606,22391,22188
KY,Kenton," ""21117""",5,Population (persons) 1/,Number of persons,128562,129484,130517,130542,131789,131541,131715,133239,133649,133980,134989,137153,137184,137627,136936,137568,138245,139780,140309,141516,141724,142238,143353,143956,145521,146196,147206,147535,148946,149942,150914,151658,151974,151777,152591,153138,153769,155557,157240,158258,159239,159961,160526,161704,163131,163623,164478,164962,165608,166292,166998
KY,Knott," ""21119""",5,Population (persons) 1/,Number of persons,14952,14833,15425,15946,15819,16079,16719,17468,17494,17666,17686,17993,18162,18294,18487,18538,18410,18336,18422,18127,17847,17921,18034,18137,18064,18225,18207,18020,17809,17739,17670,17593,17411,17457,17294,17093,17089,16837,16640,16616,16543,16355,16312,16127,16092,15944,15680,15492,15244,15076,14806
KY,Knox," ""21121""",5,Population (persons) 1/,Number of persons,23831,23822,24575,25479,26022,26350,26991,28364,29319,29758,30202,30325,30593,30302,30324,30238,30431,30259,30164,29798,29707,29666,30035,30278,30265,30855,31041,31125,31176,31516,31582,31770,31431,31298,31376,31371,31570,31599,31668,31746,31920,31851,31878,31494,31638,31540,31465,31471,31444,31300,31145
KY,Larue," ""21123""",5,Population (persons) 1/,Number of persons,10634,10714,10937,11124,11445,11449,11719,11505,11518,11616,11611,11895,11755,11798,11818,11916,11702,11503,11641,11592,11551,11747,11809,12009,12288,12459,12669,12880,13041,13240,13262,13398,13436,13536,13455,13615,13793,13934,14008,14100,14172,14169,14179,14048,14019,14106,14110,14018,14196,14299,14398
KY,Laurel," ""21125""",5,Population (persons) 1/,Number of persons,27140,27499,28260,29214,30175,30833,32293,34235,35707,36875,37733,39236,40154,40456,41062,41387,42097,42514,42636,43089,43184,43556,44312,45191,46389,47078,47982,49001,49957,50714,51881,52920,53604,54452,55371,55811,56465,57239,57938,58142,58513,58998,59359,59534,59701,59897,59919,60078,60317,60660,60813
KY,Lawrence," ""21127""",5,Population (persons) 1/,Number of persons,10850,10777,11156,11636,11554,11792,12419,12961,13288,13627,13867,14149,14225,14391,14606,14808,14868,14667,14452,14389,13958,14004,14210,14617,14667,15004,15125,15225,15272,15380,15510,15553,15566,15625,15558,15664,15756,15766,15815,15867,15889,15866,15941,15891,15901,15878,15861,15839,15756,15583,15317
KY,Lee," ""21129""",5,Population (persons) 1/,Number of persons,6665,6627,6855,7008,7049,7026,7291,7636,7777,7826,7886,7719,7564,7661,7778,7884,7867,7694,7510,7378,7406,7426,7818,7882,7799,7736,7850,7838,7934,7978,7887,7929,7922,7971,8015,7950,7823,7850,7855,7859,7885,7717,7707,7581,6876,6796,6746,6604,6602,7052,7403
KY,Leslie," ""21131""",5,Population (persons) 1/,Number of persons,11547,11674,12061,12545,12868,12709,13277,13920,14372,14711,14885,14894,14909,14978,15177,15149,14943,14554,14639,14504,13815,13590,13490,13452,13335,13238,12969,12750,12643,12635,12503,12371,12183,12156,12010,11820,11797,11642,11585,11465,11361,11278,11237,11140,10985,10830,10644,10431,10310,10151,9877
KY,Letcher," ""21133""",5,Population (persons) 1/,Number of persons,23807,23424,24903,26411,25892,26470,28270,29806,30378,30524,30739,30717,30763,30416,30526,29878,29590,29074,28342,27706,27078,26978,26971,26800,26624,26551,26405,26158,25960,25612,25392,25213,24862,24914,24925,24742,24585,24534,24499,24363,24364,24534,24376,24011,23540,23357,23049,22759,22303,21813,21553
KY,Lewis," ""21135""",5,Population (persons) 1/,Number of persons,12400,12419,12798,12789,12817,13054,13309,13568,14030,14215,14362,14575,14658,14572,14518,14291,14055,13738,13614,13430,13214,13007,13081,13178,13215,13398,13603,13746,13832,13864,13915,14111,13990,13728,13710,13827,13861,14010,14069,13997,13915,13837,13837,13839,13751,13830,13663,13516,13363,13268,13275
KY,Lincoln," ""21137""",5,Population (persons) 1/,Number of persons,16620,16724,17160,17522,17391,17496,18043,18484,18923,18979,19155,19075,19116,19079,19330,19248,19340,19489,19624,19648,19669,20214,20383,20610,21083,21368,21737,22121,22407,22791,23004,23410,23704,23845,24109,24309,24719,24838,24875,24664,24776,24724,24721,24404,24438,24429,24342,24382,24495,24612,24549
KY,Livingston," ""21139""",5,Population (persons) 1/,Number of persons,7539,7654,7867,8055,8252,8387,8689,8963,9049,9320,9412,9224,9226,9313,9322,9240,9254,9251,9170,9054,9077,9064,9140,9212,9227,9342,9478,9370,9587,9675,9745,9811,9795,9742,9656,9589,9650,9594,9508,9458,9476,9520,9502,9435,9332,9329,9289,9198,9249,9244,9194
KY,Logan," ""21141""",5,Population (persons) 1/,Number of persons,21700,21866,22345,22737,22526,22662,22707,22817,23018,23637,23808,24149,24132,24857,25135,25317,24734,24650,24602,24756,24413,24459,24641,25005,25316,25475,25725,26041,26314,26413,26469,26654,26609,26615,26533,26632,26721,26768,26911,26802,26872,26851,26847,26722,26976,26812,26746,26678,27003,26983,27102
KY,Lyon," ""21143""",5,Population (persons) 1/,Number of persons,5583,5607,5857,5877,6031,5955,5967,6060,6393,6395,6376,6506,6554,6437,6414,6340,6402,6345,6375,6443,6595,6641,6826,7142,7385,7538,7679,7844,7909,7908,7978,8114,8149,8144,8180,8249,8327,8434,8393,8374,8332,8329,8435,8446,8452,8411,8474,8238,8261,8171,8210
KY,McCracken," ""21145""",5,Population (persons) 1/,Number of persons,58145,58543,59626,59940,59158,58888,59481,59835,60406,61204,61205,61431,61760,61682,62040,61931,61886,61300,61711,62073,62271,63063,63394,64007,64573,65160,65231,65486,65612,65438,65553,65423,64825,64588,64430,64270,64430,64678,64925,65287,65654,65515,65794,65584,65337,65318,64948,65304,65364,65307,65418
KY,McCreary," ""21147""",5,Population (persons) 1/,Number of persons,12534,12674,13195,13350,13652,13753,14265,14637,15101,15277,15438,15678,15816,16021,15846,16110,16319,16160,15865,15569,15550,15639,15795,15910,16249,16360,16723,16788,16880,16944,17065,17074,17144,17320,17363,17469,17758,17892,18053,18144,18207,18328,18283,18051,17925,17922,17883,17548,17372,17290,17231
KY,McLean," ""21149""",5,Population (persons) 1/,Number of persons,9086,9127,9345,9620,9504,9714,9927,10165,10245,10417,10211,10095,10089,9935,9949,9951,10079,9972,9907,9873,9721,9601,9600,9663,9564,9603,9609,9652,9674,9757,9835,9983,9853,9945,9852,9841,9811,9702,9717,9673,9566,9515,9508,9490,9453,9407,9395,9337,9216,9258,9207
KY,Madison," ""21151""",5,Population (persons) 1/,Number of persons,41804,42788,43563,45349,45539,47300,48343,49764,50910,51256,52158,53436,53638,53608,53921,54340,55063,55321,56083,56208,56980,57728,58721,59887,61524,62719,63906,65474,66923,68123,69559,71309,72571,73634,74998,76673,78732,80264,80659,81521,82299,83468,84775,85394,85934,87080,88212,89532,91170,92107,92987
KY,Magoffin," ""21153""",5,Population (persons) 1/,Number of persons,10505,10471,10688,10843,11328,11327,12027,12569,13058,13100,13261,13571,13766,13756,13940,14011,14032,13968,13615,13355,13018,13100,13113,13214,13303,13339,13314,13313,13446,13289,13398,13321,13195,13285,13287,13297,13302,13258,13316,13233,13335,13306,13220,13061,12941,12980,12784,12668,12519,12323,12161
KY,Marion," ""21155""",5,Population (persons) 1/,Number of persons,16705,16705,16869,16792,16742,16786,17146,17292,17643,17966,18094,17907,17852,17551,17417,17334,17087,17056,17035,16808,16683,16510,16738,16826,17037,17076,17283,17520,17671,17817,18050,18243,18404,18540,18676,19066,19251,19392,19458,19647,19769,19840,20001,19918,19928,19079,19212,19135,19276,19326,19273
KY,Marshall," ""21157""",5,Population (persons) 1/,Number of persons,19922,20557,21324,21556,21730,22041,22776,23095,23919,24493,24966,25617,25473,25795,25865,26025,25886,26304,26384,26563,26904,27264,27610,27899,28346,28649,29114,29554,29752,30015,30078,30113,30145,30258,30494,30674,30870,31204,31443,31418,31411,31451,31261,31261,31215,30993,31059,31280,31318,31202,31100
KY,Martin," ""21159""",5,Population (persons) 1/,Number of persons,9451,9438,9829,10416,10716,10937,11610,12286,12983,13231,13748,13968,14107,14238,14344,14045,13869,13630,13331,12968,12597,12545,12780,12940,13067,13178,13131,12994,12701,12634,12527,12586,12589,12711,12778,13138,13536,13371,13224,13160,13040,12895,12829,12725,12651,12494,12285,11945,11492,11325,11195
KY,Mason," ""21161""",5,Population (persons) 1/,Number of persons,17376,17192,17066,16944,17340,17353,17301,17458,17652,17856,18025,17880,18314,17897,17644,17449,17357,17138,16995,16727,16665,16669,16790,17169,17212,17130,17060,16917,16947,16919,16842,16790,16808,16825,16729,16802,16923,17138,17259,17454,17464,17505,17546,17460,17323,17133,17050,17167,17192,17080,17070
KY,Meade," ""21163""",5,Population (persons) 1/,Number of persons,18801,18610,18148,17999,18088,18658,18970,19868,21015,21623,22012,22945,23252,22894,23082,23491,23491,23863,23871,23787,23799,24217,23398,23461,24344,24631,25234,25432,25736,25910,26027,28189,28506,28919,28949,29600,29732,29397,29108,28962,28403,28714,29643,29255,29240,29086,27725,27959,28033,28623,28572
KY,Menifee," ""21165""",5,Population (persons) 1/,Number of persons,4069,4078,4271,4368,4540,4476,4621,4689,4860,4977,4964,5141,5229,5272,5265,5151,5216,5113,5095,5077,5053,5126,5160,5257,5424,5477,5657,5801,6010,6213,6361,6565,6631,6651,6581,6597,6581,6567,6486,6457,6317,6371,6419,6338,6341,6304,6373,6449,6465,6437,6489
KY,Mercer," ""21167""",5,Population (persons) 1/,Number of persons,15824,16022,16336,16684,17437,17673,17919,18241,18498,18716,18729,19037,19097,18858,18742,19024,18985,19124,19071,19026,19148,19166,19261,19517,19590,19709,20060,20281,20390,20624,20765,20794,20755,20877,21044,21118,21229,21181,21255,21273,21286,21308,21275,21323,21291,21360,21377,21405,21542,21702,21933
KY,Metcalfe," ""21169""",5,Population (persons) 1/,Number of persons,8193,8139,8085,8269,8343,8453,8549,8609,8760,8921,9070,9488,9485,9537,9528,9565,9472,9337,9305,9208,9101,8973,9041,9097,9343,9393,9556,9664,9865,9973,10064,10005,10075,9961,9968,10008,10094,10123,10187,10166,10067,10147,10070,9983,9960,9997,9925,10020,10093,10070,10071
KY,Monroe," ""21171""",5,Population (persons) 1/,Number of persons,11650,11729,12160,12141,12131,11986,12319,12278,12284,12443,12576,12375,12431,12262,12184,12264,12152,11944,11829,11734,11450,11426,11490,11622,11834,11887,11855,11783,11778,11672,11754,11700,11684,11557,11481,11348,11425,11337,11171,10990,10969,10970,10918,10848,10715,10674,10618,10539,10597,10732,10650
KY,Montgomery," ""21173""",5,Population (persons) 1/,Number of persons,15159,15485,16207,16789,17006,17637,17885,18432,18849,19000,19433,20064,20086,20083,19890,19969,19864,19811,19626,19686,19694,19582,19597,19788,20176,20502,20698,20934,21236,21568,22267,22650,22851,23251,23594,23899,24491,25085,25550,25981,26407,26549,26751,26860,27229,27365,27576,27666,27913,28109,28157
KY,Morgan," ""21175""",5,Population (persons) 1/,Number of persons,10115,10031,10248,10433,10519,10662,11122,11565,11581,11785,11912,12133,12222,12137,12230,12129,11848,11657,11629,11585,11508,11697,12449,13192,13238,13403,13496,13525,13665,13763,13870,13964,14046,14165,14201,14319,14219,14174,14191,14055,13928,13726,13719,13531,13362,13343,13267,13260,13230,13372,13309
KY,Muhlenberg," ""21177""",5,Population (persons) 1/,Number of persons,27547,27659,28243,29090,29337,29772,30496,31231,31562,31999,32132,32347,32704,32698,32678,32775,32691,32554,32171,31908,31438,31274,31258,31066,31016,30986,31560,31689,31805,31927,31873,31795,31768,31641,31588,31615,31595,31595,31627,31486,31505,31657,31528,31382,31323,31302,31245,31150,30925,30811,30622
KY,Nelson," ""21179""",5,Population (persons) 1/,Number of persons,23343,23473,23634,23725,24212,24413,24721,25243,25931,26668,27048,27634,27762,27977,28016,28541,28733,28811,28861,29061,29632,29771,30341,31073,31809,32416,33373,34123,35068,35828,36825,37662,38128,38681,39307,39947,40582,41424,42020,42588,42974,43629,44062,44401,44540,44858,45114,45497,45591,45813,46233
KY,Nicholas," ""21181""",5,Population (persons) 1/,Number of persons,6521,6504,6597,6381,6627,6758,6981,7220,7248,7384,7325,7163,7170,7077,7112,7114,7102,7090,7139,6879,6777,6719,6727,6774,6801,6803,6845,6820,6852,6800,6891,6789,6878,7015,7075,7139,7134,7147,7143,7135,7125,7128,7088,7008,7008,7050,7059,7083,7160,7195,7269
KY,Ohio," ""21183""",5,Population (persons) 1/,Number of persons,18682,18825,19070,19612,20055,20185,20514,21250,21546,21859,22138,21726,21516,21425,21499,22021,21655,21598,21292,20973,21205,21103,21280,21356,21515,21721,21836,22146,22435,22572,22800,22933,23040,23161,23158,23452,23611,23658,23794,24025,23888,23834,23985,24021,23975,23948,24021,24158,24116,24064,23994
KY,Oldham," ""21185""",5,Population (persons) 1/,Number of persons,14551,14664,14776,14924,16025,16703,18164,19897,22068,24124,26300,27861,28057,28715,28957,29440,29374,29821,30675,31831,32638,33555,35029,36213,37900,39516,40611,41627,42679,43781,45027,46895,47933,49250,51296,52830,54266,56329,57991,59375,59777,60437,60772,62105,63062,63969,64556,65410,66557,66512,66799
KY,Owen," ""21187""",5,Population (persons) 1/,Number of persons,7522,7513,7773,7876,7774,8081,8169,8359,8767,8751,8879,8922,8893,9026,9059,9128,9115,9046,9021,8961,8910,9079,9332,9380,9480,9631,9638,9873,10121,10406,10459,10554,10591,10749,10732,10893,10900,10886,11000,11010,10909,10850,10825,10762,10645,10657,10736,10668,10794,10881,10901
KY,Owsley," ""21189""",5,Population (persons) 1/,Number of persons,5050,5057,5190,5288,5161,5162,5257,5459,5683,5723,5688,5709,5700,5585,5570,5432,5400,5396,5334,5206,5103,5020,5070,5064,5100,5180,5099,5105,4965,4952,4890,4852,4809,4768,4758,4840,4797,4743,4729,4761,4713,4748,4806,4681,4599,4502,4445,4472,4402,4474,4415
KY,Pendleton," ""21191""",5,Population (persons) 1/,Number of persons,9935,9995,10260,10405,10514,10656,10568,10513,10723,10792,10822,10981,10926,10836,10970,10972,11109,11178,11376,11604,11833,12106,12431,12689,12930,13243,13452,13771,13908,13815,14062,14475,14593,14693,14819,14809,14884,14972,14935,14867,14786,14915,14662,14552,14565,14476,14487,14595,14602,14588,14590
KY,Perry," ""21193""",5,Population (persons) 1/,Number of persons,27052,26357,27335,28132,28475,29197,30730,32030,32947,33516,33876,33703,33378,33670,33867,33247,32879,32681,31849,31434,30467,30310,30605,30675,30533,30645,30648,30349,30324,30043,29729,29259,29112,29180,29173,29043,28851,28829,28742,28686,28713,28669,28698,28295,27982,27554,27373,27197,26586,26208,25758
KY,Pike," ""21195""",5,Population (persons) 1/,Number of persons,61690,61525,64366,66666,67634,68432,72924,76507,78381,79309,80283,81131,80957,81128,81548,80460,79518,78219,76977,75239,73542,72419,72675,72560,72452,72308,72346,71768,71011,70309,69502,68506,67607,67438,66850,66070,65719,65632,65431,65275,65255,65074,64908,64582,63853,62931,61781,60431,58905,58492,57876
KY,Powell," ""21197""",5,Population (persons) 1/,Number of persons,7603,7700,7839,7919,8423,8737,9137,9443,9967,10471,10839,11124,11190,11345,11474,11643,11615,11620,11730,11824,11645,11645,11631,11827,11963,12060,12094,12290,12562,12739,13075,13251,13213,13053,12970,13051,13117,12943,12926,12794,12644,12643,12618,12471,12470,12349,12226,12266,12297,12371,12359
KY,Pulaski," ""21199""",5,Population (persons) 1/,Number of persons,35140,35514,36956,37653,39338,40287,41209,42989,43442,44759,46326,45938,46364,46788,47211,47849,48402,47429,47598,48226,48903,49627,50221,51132,51787,52855,53715,54396,55005,55373,55993,56428,56911,57545,58232,59175,59950,60752,61440,62270,62711,63190,63510,63514,63793,63866,63862,64013,64314,64584,64979
KY,Robertson," ""21201""",5,Population (persons) 1/,Number of persons,2189,2150,2167,2250,2268,2286,2310,2287,2356,2305,2294,2285,2341,2272,2328,2290,2226,2218,2171,2212,2188,2114,2136,2164,2179,2196,2216,2194,2199,2216,2286,2271,2256,2292,2309,2298,2251,2309,2244,2272,2288,2275,2290,2214,2214,2185,2134,2125,2120,2130,2108
KY,Rockcastle," ""21203""",5,Population (persons) 1/,Number of persons,12301,12379,12796,12793,12976,12906,13344,13470,13686,13872,14012,13982,13983,14035,14217,14554,14535,14615,14783,14705,14709,14834,15040,15112,15378,15465,15664,15887,16058,16366,16466,16623,16572,16684,16745,16822,16911,16974,17078,17216,17074,17081,17108,17057,16742,16826,16932,16872,16778,16823,16695
KY,Rowan," ""21205""",5,Population (persons) 1/,Number of persons,16513,17042,17515,17643,17939,17940,18186,18701,19247,19178,19536,19276,20140,19442,19168,19397,19332,19093,19058,19601,20178,20418,20655,20920,21109,21275,21370,21548,21824,22017,22111,22077,22323,22329,22348,22185,22362,22706,22914,23097,23340,23376,23558,23796,24210,24250,24642,24416,24514,24503,24460
KY,Russell," ""21207""",5,Population (persons) 1/,Number of persons,10586,10610,11084,11974,12046,12197,12463,12873,13174,13498,13552,13789,14080,14455,14538,14602,14402,14184,14122,14264,14664,14755,15002,15294,15582,15844,16003,16275,16422,16284,16275,16296,16367,16445,16574,16851,17018,17232,17297,17529,17632,17573,17700,17637,17749,17787,17685,17769,17723,17790,17923
KY,Scott," ""21209""",5,Population (persons) 1/,Number of persons,17651,17911,17907,18035,18434,18861,19145,19650,20351,20946,21574,21834,21862,21883,21791,21754,21957,22145,22418,22852,23659,23943,24395,25121,25800,26630,27634,28346,29359,30665,32048,33422,34547,35601,36714,38051,39637,41924,43491,45157,46325,47274,47913,48970,50000,51219,52155,53425,54782,55968,57004
KY,Shelby," ""21211""",5,Population (persons) 1/,Number of persons,18942,19012,19342,19703,19937,20195,20562,21158,21533,22412,22866,23379,23528,23701,23750,23669,23927,23848,24417,24308,24371,25018,25563,26175,26879,27780,28648,29421,30291,31393,32585,33574,34047,34754,35706,36682,37800,39283,40335,41044,41576,42189,42848,43656,44460,45089,45787,46548,47209,48059,49024
